timestamp,toaster
2014-05-03 13:38:05.970642090+02:00,128.53413
2014-05-03 13:41:01.186934710+02:00,8.689575
2014-05-03 13:43:50.105417013+02:00,12.970124
2014-05-03 13:46:03.472521305+02:00,145.65295
2014-05-03 13:48:40.328670025+02:00,147.79277
2014-05-03 13:51:26.410963297+02:00,21.531136
2014-05-03 13:54:12.751372099+02:00,36.51263
2014-05-03 13:56:59.038026094+02:00,2.2686994
2014-05-03 13:59:46.116997957+02:00,2.2686994
2014-05-03 14:01:49.246388674+02:00,2.2686994
2014-05-03 14:04:36.809175968+02:00,2.2686994
2014-05-03 14:07:24.491911888+02:00,2.2686994
2014-05-03 14:10:11.713859081+02:00,2.2686994
2014-05-03 14:12:57.545850039+02:00,2.2686994
2014-05-03 14:15:43.909718037+02:00,2.2686994
2014-05-03 14:17:45.145687342+02:00,2.2686994
2014-05-03 14:20:32.031965017+02:00,2.2686994
2014-05-03 14:23:18.343636990+02:00,0.0
2014-05-03 14:26:04.191175938+02:00,2.2686994
2014-05-03 14:28:50.983832121+02:00,2.2686994
2014-05-03 14:31:38.468008995+02:00,0.0
2014-05-03 14:33:39.691827297+02:00,2.2686994
2014-05-03 14:36:25.892127037+02:00,2.2686994
2014-05-03 14:39:12.550232887+02:00,2.2686994
2014-05-03 14:41:59.548467875+02:00,12.970124
2014-05-03 14:44:45.978248119+02:00,1983.2593
2014-05-03 14:47:32.956017017+02:00,1972.5907
2014-05-03 14:49:34.401525974+02:00,1981.1255
2014-05-03 14:52:21.581799984+02:00,1998.1948
2014-05-03 14:55:08.999696970+02:00,1993.9275
2014-05-03 14:57:57.935096025+02:00,85.73508
2014-05-03 15:00:44.496051073+02:00,2000.3284
2014-05-03 15:03:31.184879303+02:00,126.39424
2014-05-03 15:05:32.791640043+02:00,87.8751
2014-05-03 15:08:20.350317001+02:00,2.2686994
2014-05-03 15:11:07.666662693+02:00,100.71507
2014-05-03 15:13:54.863032103+02:00,19.390894
2014-05-03 15:16:43.134230137+02:00,92.15511
2014-05-03 15:19:30.607764006+02:00,2.2686994
2014-05-03 15:21:31.921627045+02:00,2.2686994
2014-05-03 15:24:21.059165955+02:00,128.53413
2014-05-03 15:27:08.133624077+02:00,12.970124
2014-05-03 15:29:57.021667004+02:00,171.33032
2014-05-03 15:32:44.552443027+02:00,2.2686994
2014-05-03 15:35:31.263833046+02:00,124.25436
2014-05-03 15:37:32.647247314+02:00,684.66174
2014-05-03 15:40:19.368388176+02:00,351.04312
2014-05-03 15:43:05.526325940+02:00,387.40744
2014-05-03 15:45:52.249653816+02:00,2.2686994
2014-05-03 15:48:39.858222008+02:00,2.2686994
2014-05-03 15:50:40.543896675+02:00,0.0
2014-05-03 15:53:27.358356953+02:00,2.2686994
2014-05-03 15:56:14.226238012+02:00,0.0
2014-05-03 15:59:01.464044809+02:00,0.0
2014-05-03 16:01:47.817911863+02:00,0.0
2014-05-03 16:04:34.343318701+02:00,0.0
2014-05-03 16:06:36.268606901+02:00,0.0
2014-05-03 16:09:25.436136007+02:00,0.0
2014-05-03 16:12:13.277321339+02:00,0.0
2014-05-03 16:15:00.116335869+02:00,0.0
2014-05-03 16:17:47.432322979+02:00,0.0
2014-05-03 16:20:34.083617926+02:00,0.0
2014-05-03 16:22:35.300022125+02:00,0.0
2014-05-03 16:25:22.210442066+02:00,0.0
2014-05-03 16:28:08.834594965+02:00,0.0
2014-05-03 16:30:55.901205301+02:00,0.0
2014-05-03 16:33:42.842598915+02:00,0.0
2014-05-03 16:36:29.622205019+02:00,0.0
2014-05-03 16:38:31.113286018+02:00,0.0
2014-05-03 16:41:18.479454994+02:00,0.0
2014-05-03 16:44:05.952775002+02:00,0.0
2014-05-03 16:46:53.680819035+02:00,0.0
2014-05-03 16:49:39.972112656+02:00,0.0
2014-05-03 16:52:27.812304020+02:00,0.0
2014-05-03 16:54:29.163859844+02:00,0.0
2014-05-03 16:57:17.023334980+02:00,0.0
2014-05-03 17:00:03.967440128+02:00,0.0
2014-05-03 17:02:51.308140993+02:00,0.0
2014-05-03 17:05:39.302198887+02:00,0.0
2014-05-03 17:08:26.515084981+02:00,0.0
2014-05-03 17:10:28.067616701+02:00,0.0
2014-05-03 17:13:14.724266052+02:00,0.0
2014-05-03 17:16:01.544584990+02:00,0.0
2014-05-03 17:18:48.554638147+02:00,0.0
2014-05-03 17:21:35.440208673+02:00,0.0
2014-05-03 17:24:22.876934052+02:00,0.0
2014-05-03 17:26:23.913552999+02:00,0.0
2014-05-03 17:29:10.956989050+02:00,0.0
2014-05-03 17:31:57.794603348+02:00,0.0
2014-05-03 17:34:45.436249971+02:00,0.0
2014-05-03 17:37:31.923519850+02:00,0.0
2014-05-03 17:39:33.044488192+02:00,0.0
2014-05-03 17:42:20.655149937+02:00,0.0
2014-05-03 17:45:07.603983879+02:00,0.0
2014-05-03 17:47:55.187582970+02:00,0.0
2014-05-03 17:50:41.714414120+02:00,0.0
2014-05-03 17:53:28.609216690+02:00,0.0
2014-05-03 17:55:30.454125881+02:00,0.0
2014-05-03 17:58:17.708806992+02:00,0.0
2014-05-03 18:01:04.646826982+02:00,0.0
2014-05-03 18:03:51.999880075+02:00,0.0
2014-05-03 18:06:38.987411976+02:00,0.0
2014-05-03 18:09:26.089553356+02:00,0.0
2014-05-03 18:11:27.845172167+02:00,0.0
2014-05-03 18:14:14.990264177+02:00,0.0
2014-05-03 18:17:02.430555344+02:00,0.0
2014-05-03 18:19:48.723107338+02:00,0.0
2014-05-03 18:22:36.091911316+02:00,0.0
2014-05-03 18:25:22.512840033+02:00,0.0
2014-05-03 18:27:23.506804704+02:00,0.0
2014-05-03 18:30:11.062571049+02:00,0.0
2014-05-03 18:32:57.240890980+02:00,0.0
2014-05-03 18:35:44.159537315+02:00,0.0
2014-05-03 18:38:30.873090029+02:00,0.0
2014-05-03 18:41:16.982197046+02:00,0.0
2014-05-03 18:43:18.937928677+02:00,0.0
2014-05-03 18:46:04.614614010+02:00,0.0
2014-05-03 18:48:51.331940889+02:00,0.0
2014-05-03 18:51:37.992588043+02:00,0.0
2014-05-03 18:54:24.861443996+02:00,0.0
2014-05-03 18:56:37.438884020+02:00,0.0
2014-05-03 18:59:12.465610981+02:00,0.0
2014-05-03 19:01:59.466121197+02:00,0.0
2014-05-03 19:04:45.911516905+02:00,0.0
2014-05-03 19:07:33.078002691+02:00,0.0
2014-05-03 19:10:20.197757006+02:00,0.0
2014-05-03 19:12:21.353988171+02:00,0.0
2014-05-03 19:15:08.506789923+02:00,0.0
2014-05-03 19:17:56.074928045+02:00,0.0
2014-05-03 19:20:42.973915339+02:00,0.0
2014-05-03 19:23:30.453083038+02:00,0.0
2014-05-03 19:26:17.443737030+02:00,0.0
2014-05-03 19:28:18.282474995+02:00,0.0
2014-05-03 19:31:09.772108078+02:00,0.0
2014-05-03 19:33:57.643342018+02:00,0.0
2014-05-03 19:36:44.251344681+02:00,0.0
2014-05-03 19:39:38.818964958+02:00,0.0
2014-05-03 19:42:25.381352663+02:00,0.0
2014-05-03 19:44:26.955729961+02:00,0.0
2014-05-03 19:47:14.078881979+02:00,0.0
2014-05-03 19:50:01.563777924+02:00,0.0
2014-05-03 19:52:49.210665941+02:00,0.0
2014-05-03 19:55:37.072235823+02:00,0.0
2014-05-03 20:02:07.775298119+02:00,0.0
2014-05-03 20:04:55.150481939+02:00,0.0
2014-05-03 20:07:42.126946211+02:00,0.0
2014-05-03 20:09:43.862901926+02:00,0.0
2014-05-03 20:12:30.165803909+02:00,0.0
2014-05-03 20:15:28.348126650+02:00,0.0
2014-05-03 20:18:15.631306171+02:00,0.0
2014-05-03 20:21:03.048697948+02:00,0.0
2014-05-03 20:23:50.367652655+02:00,0.0
2014-05-03 20:25:51.675823927+02:00,0.0
2014-05-03 20:28:38.680618048+02:00,0.0
2014-05-03 20:31:25.787210703+02:00,0.0
2014-05-03 20:34:13.787719011+02:00,0.0
2014-05-03 20:37:03.994123936+02:00,0.0
2014-05-03 20:39:53.587734699+02:00,0.0
2014-05-03 20:41:55.279369354+02:00,0.0
2014-05-03 20:44:43.918124914+02:00,0.0
2014-05-03 20:47:31.376298904+02:00,0.0
2014-05-03 20:50:19.724020004+02:00,0.0
2014-05-03 20:53:06.354714155+02:00,0.0
2014-05-03 20:55:53.467128992+02:00,0.0
2014-05-03 20:57:54.490998983+02:00,0.0
2014-05-03 21:00:52.686786652+02:00,0.0
2014-05-03 21:03:41.581707001+02:00,0.0
2014-05-03 21:06:28.852772951+02:00,0.0
2014-05-03 21:09:16.877747297+02:00,0.0
2014-05-03 21:12:03.319837332+02:00,0.0
2014-05-03 21:14:04.449750900+02:00,0.0
2014-05-03 21:16:51.835011959+02:00,0.0
2014-05-03 21:19:38.713325024+02:00,0.0
2014-05-03 21:22:30.650103807+02:00,0.0
2014-05-03 21:25:17.152740955+02:00,0.0
2014-05-03 21:28:04.762751102+02:00,0.0
2014-05-03 21:30:12.696686029+02:00,0.0
2014-05-03 21:33:01.215269327+02:00,0.0
2014-05-03 21:35:49.927531004+02:00,0.0
2014-05-03 21:38:37.498659849+02:00,0.0
2014-05-03 21:41:25.003864050+02:00,0.0
2014-05-03 21:44:12.926609993+02:00,0.0
2014-05-03 21:46:15.764823914+02:00,0.0
2014-05-03 21:49:03.402719021+02:00,0.0
2014-05-03 21:51:51.228291035+02:00,0.0
2014-05-03 21:54:38.837564945+02:00,0.0
2014-05-03 21:57:26.759084702+02:00,0.0
2014-05-03 22:00:14.345738649+02:00,0.0
2014-05-03 22:02:16.982203960+02:00,0.0
2014-05-03 22:05:04.716774702+02:00,0.0
2014-05-03 22:07:52.860199928+02:00,0.0
2014-05-03 22:10:40.191931963+02:00,0.0
2014-05-03 22:13:28.736768961+02:00,0.0
2014-05-03 22:16:16.079775095+02:00,0.0
2014-05-03 22:18:17.626174688+02:00,0.0
2014-05-03 22:21:05.159277916+02:00,0.0
2014-05-03 22:23:54.515393019+02:00,0.0
2014-05-03 22:26:41.357063293+02:00,0.0
2014-05-03 22:29:28.564617872+02:00,0.0
2014-05-03 22:32:15.938050032+02:00,0.0
2014-05-03 22:34:52.930214167+02:00,0.0
2014-05-03 22:37:07.248008013+02:00,0.0
2014-05-03 22:39:54.470017910+02:00,0.0
2014-05-03 22:42:41.502469301+02:00,0.0
2014-05-03 22:45:29.657124043+02:00,0.0
2014-05-03 22:48:18.735541105+02:00,0.0
2014-05-03 22:51:07.087493896+02:00,0.0
2014-05-03 22:53:10.268916130+02:00,0.0
2014-05-03 22:55:59.141608953+02:00,0.0
2014-05-03 22:58:46.850542068+02:00,0.0
2014-05-03 23:01:34.439117908+02:00,0.0
2014-05-03 23:04:21.842642069+02:00,0.0
2014-05-03 23:07:09.539557934+02:00,0.0
2014-05-03 23:09:11.875426054+02:00,0.0
2014-05-03 23:11:58.946249962+02:00,0.0
2014-05-03 23:14:47.003110647+02:00,0.0
2014-05-03 23:17:36.240783930+02:00,0.0
2014-05-03 23:20:24.975277901+02:00,0.0
2014-05-03 23:23:12.419070005+02:00,0.0
2014-05-03 23:25:14.336477041+02:00,0.0
2014-05-03 23:28:03.097096205+02:00,0.0
2014-05-03 23:30:50.684416056+02:00,0.0
2014-05-03 23:33:38.504065989+02:00,0.0
2014-05-03 23:36:27.490069866+02:00,0.0
2014-05-03 23:39:14.699114084+02:00,0.0
2014-05-03 23:41:17.206809044+02:00,0.0
2014-05-03 23:44:04.518629313+02:00,0.0
2014-05-03 23:46:52.924134970+02:00,0.0
2014-05-03 23:49:42.524394035+02:00,0.0
2014-05-03 23:52:30.201581955+02:00,0.0
2014-05-03 23:55:17.388813019+02:00,0.0
2014-05-03 23:57:20.960380077+02:00,0.0
2014-05-04 00:00:08.857258081+02:00,0.0
2014-05-04 00:02:56.947283030+02:00,0.0
2014-05-04 00:05:44.071688175+02:00,0.0
2014-05-04 00:08:31.976696968+02:00,0.0
2014-05-04 00:11:20.367331028+02:00,0.0
2014-05-04 00:13:22.599927902+02:00,0.0
2014-05-04 00:16:09.621032+02:00,0.0
2014-05-04 00:18:58.666186810+02:00,0.0
2014-05-04 00:21:46.761171341+02:00,0.0
2014-05-04 00:24:34.725538969+02:00,0.0
2014-05-04 00:27:23.555446148+02:00,0.0
2014-05-04 00:29:25.135419846+02:00,0.0
2014-05-04 00:32:12.988246679+02:00,0.0
2014-05-04 00:35:00.522553921+02:00,0.0
2014-05-04 00:37:50.213949919+02:00,0.0
2014-05-04 00:40:37.545897961+02:00,0.0
2014-05-04 00:43:25.606095314+02:00,0.0
2014-05-04 00:45:27.933722019+02:00,0.0
2014-05-04 00:48:16.098446131+02:00,0.0
2014-05-04 00:51:04.210938692+02:00,0.0
2014-05-04 00:53:53.256352662+02:00,0.0
2014-05-04 00:59:29.881830692+02:00,0.0
2014-05-04 01:01:32.103559971+02:00,0.0
2014-05-04 01:07:09.295005322+02:00,0.0
2014-05-04 01:09:56.725656033+02:00,0.0
2014-05-04 01:12:45.389520645+02:00,0.0
2014-05-04 01:15:33.934534073+02:00,0.0
2014-05-04 01:17:37.090735912+02:00,0.0
2014-05-04 01:20:24.972359896+02:00,0.0
2014-05-04 01:23:12.181302071+02:00,0.0
2014-05-04 01:25:59.490926981+02:00,0.0
2014-05-04 01:28:47.517135859+02:00,0.0
2014-05-04 01:31:34.925764084+02:00,0.0
2014-05-04 01:33:37.373337984+02:00,0.0
2014-05-04 01:36:25.860656023+02:00,0.0
2014-05-04 01:39:14.194530964+02:00,0.0
2014-05-04 01:42:01.863863945+02:00,0.0
2014-05-04 01:44:51.110090971+02:00,0.0
2014-05-04 01:47:39.257727861+02:00,0.0
2014-05-04 01:50:27.582722187+02:00,0.0
2014-05-04 01:52:29.379693031+02:00,0.0
2014-05-04 01:55:17.106543064+02:00,0.0
2014-05-04 01:58:06.730743885+02:00,0.0
2014-05-04 02:00:55.004770994+02:00,0.0
2014-05-04 02:03:43.557446957+02:00,0.0
2014-05-04 02:06:32.145793915+02:00,0.0
2014-05-04 02:08:34.241085052+02:00,0.0
2014-05-04 02:11:22.146397352+02:00,2.2686994
2014-05-04 02:14:10.235738993+02:00,0.0
2014-05-04 02:16:58.104073048+02:00,0.0
2014-05-04 02:19:46.001991987+02:00,0.0
2014-05-04 02:22:34.243546009+02:00,0.0
2014-05-04 02:24:36.710161924+02:00,0.0
2014-05-04 02:27:24.840327978+02:00,0.0
2014-05-04 02:30:13.831866980+02:00,0.0
2014-05-04 02:33:01.026346684+02:00,0.0
2014-05-04 02:35:49.228266001+02:00,0.0
2014-05-04 02:38:38.098532915+02:00,0.0
2014-05-04 02:40:40.804054022+02:00,0.0
2014-05-04 02:43:27.694242954+02:00,0.0
2014-05-04 02:46:15.925607920+02:00,0.0
2014-05-04 02:49:05.052709103+02:00,0.0
2014-05-04 02:51:53.422137022+02:00,0.0
2014-05-04 02:54:40.439810038+02:00,0.0
2014-05-04 02:56:43.155128956+02:00,0.0
2014-05-04 02:59:31.851490021+02:00,0.0
2014-05-04 03:02:20.511864901+02:00,0.0
2014-05-04 03:05:07.530065298+02:00,0.0
2014-05-04 03:07:55.546807289+02:00,0.0
2014-05-04 03:10:42.945369005+02:00,0.0
2014-05-04 03:12:45.499346972+02:00,0.0
2014-05-04 03:15:33.312879324+02:00,0.0
2014-05-04 03:18:22.113274097+02:00,0.0
2014-05-04 03:21:10.038261890+02:00,0.0
2014-05-04 03:23:58.069961309+02:00,0.0
2014-05-04 03:26:46.342797995+02:00,0.0
2014-05-04 03:28:49.027378798+02:00,0.0
2014-05-04 03:31:37.089359999+02:00,0.0
2014-05-04 03:34:25.376610041+02:00,0.0
2014-05-04 03:37:13.268085003+02:00,0.0
2014-05-04 03:40:01.938586950+02:00,0.0
2014-05-04 03:42:50.625024080+02:00,0.0
2014-05-04 03:44:52.935482025+02:00,0.0
2014-05-04 03:47:40.324191093+02:00,0.0
2014-05-04 03:50:28.244914055+02:00,0.0
2014-05-04 03:53:15.461966038+02:00,0.0
2014-05-04 03:56:02.938217878+02:00,0.0
2014-05-04 03:58:50.880811930+02:00,0.0
2014-05-04 04:01:04.859390974+02:00,0.0
2014-05-04 04:03:41.047241926+02:00,0.0
2014-05-04 04:06:29.086858988+02:00,0.0
2014-05-04 04:09:16.356209040+02:00,0.0
2014-05-04 04:12:04.214797020+02:00,0.0
2014-05-04 04:14:51.192714930+02:00,0.0
2014-05-04 04:17:05.302416086+02:00,0.0
2014-05-04 04:19:42.005409956+02:00,0.0
2014-05-04 04:22:29.577086687+02:00,0.0
2014-05-04 04:25:17.548243046+02:00,0.0
2014-05-04 04:28:05.208548069+02:00,0.0
2014-05-04 04:30:52.688190937+02:00,0.0
2014-05-04 04:33:05.870251894+02:00,0.0
2014-05-04 04:35:42.492719889+02:00,0.0
2014-05-04 04:38:29.696706057+02:00,0.0
2014-05-04 04:41:18.913108110+02:00,0.0
2014-05-04 04:44:06.408834696+02:00,0.0
2014-05-04 04:46:54.159226656+02:00,0.0
2014-05-04 04:49:42.688515902+02:00,0.0
2014-05-04 04:51:45.032309294+02:00,0.0
2014-05-04 04:54:31.608283997+02:00,0.0
2014-05-04 04:57:19.342247963+02:00,0.0
2014-05-04 05:00:08.101849318+02:00,0.0
2014-05-04 05:02:55.815999985+02:00,0.0
2014-05-04 05:05:43.788345337+02:00,0.0
2014-05-04 05:07:46.544414997+02:00,0.0
2014-05-04 05:10:34.556977987+02:00,0.0
2014-05-04 05:13:23.089816093+02:00,0.0
2014-05-04 05:16:11.098503828+02:00,0.0
2014-05-04 05:18:59.081521988+02:00,0.0
2014-05-04 05:21:46.919650078+02:00,0.0
2014-05-04 05:23:49.203849316+02:00,0.0
2014-05-04 05:26:37.230242014+02:00,0.0
2014-05-04 05:29:25.918124914+02:00,0.0
2014-05-04 05:32:13.967722654+02:00,0.0
2014-05-04 05:35:02.741446972+02:00,0.0
2014-05-04 05:37:49.245748043+02:00,0.0
2014-05-04 05:39:51.813235044+02:00,0.0
2014-05-04 05:42:39.108336687+02:00,0.0
2014-05-04 05:45:27.126448154+02:00,0.0
2014-05-04 05:48:15.460119009+02:00,0.0
2014-05-04 05:51:04.206044674+02:00,0.0
2014-05-04 05:53:52.229913950+02:00,0.0
2014-05-04 05:55:55.655158997+02:00,0.0
2014-05-04 05:58:44.578283310+02:00,0.0
2014-05-04 06:01:32.645596027+02:00,0.0
2014-05-04 06:04:21.003864050+02:00,0.0
2014-05-04 06:07:09.406341314+02:00,0.0
2014-05-04 06:09:58.270214081+02:00,0.0
2014-05-04 06:12:01.352742672+02:00,0.0
2014-05-04 06:14:49.483033895+02:00,0.0
2014-05-04 06:17:38.120039940+02:00,0.0
2014-05-04 06:20:27.149230957+02:00,0.0
2014-05-04 06:23:15.074735880+02:00,0.0
2014-05-04 06:26:02.751138687+02:00,0.0
2014-05-04 06:28:04.392863989+02:00,0.0
2014-05-04 06:30:53.925347328+02:00,0.0
2014-05-04 06:33:41.766582012+02:00,0.0
2014-05-04 06:36:29.450607300+02:00,0.0
2014-05-04 06:39:18.086481333+02:00,0.0
2014-05-04 06:42:05.895366907+02:00,0.0
2014-05-04 06:44:08.804953337+02:00,0.0
2014-05-04 06:46:56.796761036+02:00,2.2686994
2014-05-04 06:49:45.304553986+02:00,0.0
2014-05-04 06:52:34.273216009+02:00,0.0
2014-05-04 06:55:21.685969830+02:00,0.0
2014-05-04 06:58:10.261467934+02:00,0.0
2014-05-04 07:01:02.064210653+02:00,0.0
2014-05-04 07:03:06.110399008+02:00,0.0
2014-05-04 07:05:54.204922676+02:00,0.0
2014-05-04 07:08:41.779984951+02:00,0.0
2014-05-04 07:11:30.267297983+02:00,0.0
2014-05-04 07:14:17.753823042+02:00,0.0
2014-05-04 07:17:04.446475029+02:00,0.0
2014-05-04 07:19:06.817101002+02:00,0.0
2014-05-04 07:21:53.775949955+02:00,0.0
2014-05-04 07:24:40.802219868+02:00,0.0
2014-05-04 07:27:29.329543114+02:00,0.0
2014-05-04 07:30:15.102421045+02:00,0.0
2014-05-04 07:33:03.417177916+02:00,0.0
2014-05-04 07:35:04.586642027+02:00,0.0
2014-05-04 07:37:52.676148891+02:00,0.0
2014-05-04 07:40:41.771548986+02:00,0.0
2014-05-04 07:43:29.067332029+02:00,0.0
2014-05-04 07:46:16.168713331+02:00,0.0
2014-05-04 07:49:04.748214960+02:00,0.0
2014-05-04 07:51:06.568331003+02:00,0.0
2014-05-04 07:56:41.063612699+02:00,0.0
2014-05-04 07:59:29.142964125+02:00,0.0
2014-05-04 08:02:17.874840021+02:00,0.0
2014-05-04 08:05:05.538916111+02:00,0.0
2014-05-04 08:07:07.579226971+02:00,0.0
2014-05-04 08:09:55.595665932+02:00,0.0
2014-05-04 08:12:45.231194019+02:00,0.0
2014-05-04 08:15:32.626025915+02:00,0.0
2014-05-04 08:18:19.388837337+02:00,0.0
2014-05-04 08:21:07.539849997+02:00,0.0
2014-05-04 08:23:10.371246099+02:00,0.0
2014-05-04 08:25:57.096252680+02:00,0.0
2014-05-04 08:28:44.182253838+02:00,0.0
2014-05-04 08:31:31.066138983+02:00,0.0
2014-05-04 08:34:18.276019812+02:00,0.0
2014-05-04 08:37:06.572874069+02:00,0.0
2014-05-04 08:39:08.141834021+02:00,0.0
2014-05-04 08:41:57.005204678+02:00,0.0
2014-05-04 08:44:43.755150080+02:00,0.0
2014-05-04 08:47:31.611761808+02:00,0.0
2014-05-04 08:50:18.155649900+02:00,0.0
2014-05-04 08:53:05.783792019+02:00,0.0
2014-05-04 08:55:09.316150665+02:00,0.0
2014-05-04 08:57:56.980638027+02:00,0.0
2014-05-04 09:00:44.789030075+02:00,0.0
2014-05-04 09:03:34.158266068+02:00,0.0
2014-05-04 09:06:21.919855356+02:00,0.0
2014-05-04 09:09:10.505306959+02:00,0.0
2014-05-04 09:11:12.112445354+02:00,0.0
2014-05-04 09:13:59.933382988+02:00,0.0
2014-05-04 09:16:49.035546064+02:00,0.0
2014-05-04 09:19:36.456845999+02:00,0.0
2014-05-04 09:22:25.259919882+02:00,0.0
2014-05-04 09:25:14.022109032+02:00,0.0
2014-05-04 09:27:17.949556112+02:00,0.0
2014-05-04 09:30:07.419903994+02:00,0.0
2014-05-04 09:32:56.393258095+02:00,0.0
2014-05-04 09:35:43.917231321+02:00,0.0
2014-05-04 09:38:31.926685095+02:00,0.0
2014-05-04 09:41:19.748651028+02:00,0.0
2014-05-04 09:44:15.666908026+02:00,0.0
2014-05-04 09:46:18.100198030+02:00,0.0
2014-05-04 09:49:07.375745296+02:00,0.0
2014-05-04 09:51:55.535341978+02:00,30.092031
2014-05-04 09:54:43.637294054+02:00,2.2686994
2014-05-04 09:57:32.825309038+02:00,1932.0488
2014-05-04 10:00:20.343548059+02:00,1974.7245
2014-05-04 10:02:23.869187355+02:00,1974.7245
2014-05-04 10:05:11.614183903+02:00,1927.7811
2014-05-04 10:08:00.994051933+02:00,1923.5134
2014-05-04 10:10:48.574924707+02:00,2.2686994
2014-05-04 10:13:37.174973011+02:00,1934.1827
2014-05-04 10:16:26.434693098+02:00,2.2686994
2014-05-04 10:18:29.070766687+02:00,79.31497
2014-05-04 10:21:17.392626047+02:00,119.97455
2014-05-04 10:24:05.855216980+02:00,4.4089985
2014-05-04 10:26:54.274471045+02:00,145.65295
2014-05-04 10:29:43.131599902+02:00,2.2686994
2014-05-04 10:32:31.788816690+02:00,126.39424
2014-05-04 10:34:36.754477978+02:00,53.63391
2014-05-04 10:37:25.594608068+02:00,100.71507
2014-05-04 10:40:13.968892097+02:00,115.69471
2014-05-04 10:43:02.015630007+02:00,2.2686994
2014-05-04 10:45:50.328188181+02:00,45.073326
2014-05-04 10:48:38.867780685+02:00,387.40744
2014-05-04 10:50:41.464869976+02:00,2.2686994
2014-05-04 10:53:29.358219862+02:00,12.970124
2014-05-04 10:56:17.933427811+02:00,2.2686994
2014-05-04 10:59:06.707009077+02:00,4.4089985
2014-05-04 11:01:54.787575960+02:00,2.2686994
2014-05-04 11:04:44.014501095+02:00,0.0
2014-05-04 11:07:31.961019039+02:00,2.2686994
2014-05-04 11:09:35.469321966+02:00,2.2686994
2014-05-04 11:12:23.786653042+02:00,2.2686994
2014-05-04 11:15:12.544476986+02:00,2.2686994
2014-05-04 11:18:01.067892075+02:00,2.2686994
2014-05-04 11:20:49.918924093+02:00,2.2686994
2014-05-04 11:23:38.142215967+02:00,2.2686994
2014-05-04 11:25:40.123033047+02:00,2.2686994
2014-05-04 11:28:28.329061985+02:00,2.2686994
2014-05-04 11:31:19.224690914+02:00,2.2686994
2014-05-04 11:34:07.263318062+02:00,2.2686994
2014-05-04 11:36:56.309775114+02:00,2.2686994
2014-05-04 11:39:44.014610052+02:00,2.2686994
2014-05-04 11:41:46.382956982+02:00,2.2686994
2014-05-04 11:44:35.305166006+02:00,2.2686994
2014-05-04 11:47:23.268676996+02:00,2.2686994
2014-05-04 11:50:11.933758020+02:00,2.2686994
2014-05-04 11:53:00.308350086+02:00,2.2686994
2014-05-04 11:55:48.165812016+02:00,2.2686994
2014-05-04 11:57:51.268121004+02:00,2.2686994
2014-05-04 12:00:39.311182022+02:00,2.2686994
2014-05-04 12:03:27.527978658+02:00,2.2686994
2014-05-04 12:06:15.548635960+02:00,2.2686994
2014-05-04 12:09:03.863728046+02:00,2.2686994
