timestamp,computer
2014-03-24 20:09:55.851897001+01:00,0.0
2014-03-24 20:14:01.495296955+01:00,0.0
2014-03-24 20:16:04.176213980+01:00,0.0
2014-03-24 20:18:06.368177891+01:00,0.0
2014-03-24 20:22:27.189023018+01:00,0.0
2014-03-24 20:24:30.203958988+01:00,0.0
2014-03-24 20:26:56.286126852+01:00,0.0
2014-03-24 20:28:59.233433962+01:00,0.0
2014-03-24 20:31:09.049469948+01:00,0.0
2014-03-24 20:37:41.953827858+01:00,0.0
2014-03-24 20:39:58.776275873+01:00,0.0
2014-03-24 20:50:16.978715897+01:00,0.0
2014-03-24 20:52:26.547657013+01:00,0.0
2014-03-24 20:54:36.419877052+01:00,0.0
2014-03-24 20:56:43.379397154+01:00,0.0
2014-03-24 20:59:24.906519890+01:00,0.0
2014-03-24 21:03:51.349608898+01:00,0.0
2014-03-24 21:05:54.138965130+01:00,0.0
2014-03-24 21:10:00.974542856+01:00,0.0
2014-03-24 21:12:04.941421032+01:00,0.0
2014-03-24 21:14:07.888651848+01:00,0.0
2014-03-24 21:16:10.403207064+01:00,0.0
2014-03-24 21:18:17.614909887+01:00,0.0
2014-03-24 21:20:23.017301083+01:00,0.0
2014-03-24 21:22:29.945160866+01:00,0.0
2014-03-24 21:24:42.561561823+01:00,0.0
2014-03-24 21:27:04.367850065+01:00,0.0
2014-03-24 21:29:16.785084963+01:00,0.0
2014-03-24 21:31:21.123399019+01:00,0.0
2014-03-24 21:33:39.609529018+01:00,0.0
2014-03-24 21:37:46.981896162+01:00,0.0
2014-03-24 21:39:51.514707088+01:00,0.0
2014-03-24 21:44:11.593243837+01:00,0.0
2014-03-24 21:46:16.018486977+01:00,0.0
2014-03-24 21:48:18.688073158+01:00,0.0
2014-03-24 21:50:22.296597958+01:00,0.0
2014-03-24 21:52:25.734227896+01:00,0.0
2014-03-24 21:54:28.392957926+01:00,0.0
2014-03-24 21:56:31.890177011+01:00,0.0
2014-03-24 21:58:46.276257038+01:00,0.0
2014-03-24 22:01:15.705650091+01:00,0.0
2014-03-24 22:03:26.156929016+01:00,0.0
2014-03-24 22:10:02.977227926+01:00,0.0
2014-03-24 22:18:19.377732038+01:00,0.0
2014-03-24 22:20:21.902783871+01:00,0.0
2014-03-24 22:22:24.449583054+01:00,0.0
2014-03-24 22:28:42.002155066+01:00,0.0
2014-03-24 22:30:46.017209053+01:00,0.0
2014-03-24 22:32:59.749599934+01:00,0.0
2014-03-24 22:37:18.155469894+01:00,0.0
2014-03-24 22:39:21.024135828+01:00,0.0
2014-03-24 22:43:26.568536997+01:00,0.0
2014-03-24 22:48:12.652997017+01:00,0.0
2014-03-24 22:50:15.709211826+01:00,0.0
2014-03-24 22:52:21.400460005+01:00,0.0
2014-03-24 22:54:31.758768082+01:00,0.0
2014-03-24 22:59:12.348722935+01:00,0.0
2014-03-24 23:01:17.055471182+01:00,0.0
2014-03-24 23:03:28.538767099+01:00,0.0
2014-03-24 23:05:36.080924988+01:00,0.0
2014-03-24 23:07:41.247997999+01:00,0.0
2014-03-24 23:11:54.801959991+01:00,0.0
2014-03-24 23:13:57.775141954+01:00,0.0
2014-03-24 23:16:02.295859098+01:00,0.0
2014-03-24 23:20:22.258944035+01:00,0.0
2014-03-24 23:22:30.114279985+01:00,0.0
2014-03-24 23:24:32.903800011+01:00,0.0
2014-03-24 23:28:41.793156147+01:00,0.0
2014-03-24 23:32:48.188467979+01:00,0.0
2014-03-24 23:34:53.154792070+01:00,0.0
2014-03-24 23:39:00.478081942+01:00,0.0
2014-03-24 23:41:10.217807055+01:00,0.0
2014-03-24 23:43:13.668042898+01:00,0.0
2014-03-24 23:49:24.463396072+01:00,0.0
2014-03-24 23:51:27.881973982+01:00,0.0
2014-03-24 23:53:31.855870008+01:00,0.0
2014-03-24 23:57:38.084903002+01:00,0.0
2014-03-24 23:59:40.365653992+01:00,0.0
2014-03-25 00:01:43.541473150+01:00,0.0
2014-03-25 00:05:50.598571062+01:00,0.0
2014-03-25 00:14:05.920206070+01:00,0.0
2014-03-25 00:16:10.911661863+01:00,0.0
2014-03-25 00:18:17.058161974+01:00,0.0
2014-03-25 00:20:19.960307121+01:00,0.0
2014-03-25 00:22:22.943536043+01:00,0.0
2014-03-25 00:24:26.183357+01:00,0.0
2014-03-25 00:26:31.026021004+01:00,0.0
2014-03-25 00:28:34.970877886+01:00,0.0
2014-03-25 00:30:38.288184881+01:00,0.0
2014-03-25 00:32:43.313827991+01:00,0.0
2014-03-25 00:34:47.104094982+01:00,0.0
2014-03-25 00:36:50.570518970+01:00,0.0
2014-03-25 00:38:53.697867870+01:00,0.0
2014-03-25 00:40:58.188189983+01:00,0.0
2014-03-25 00:43:03.008236884+01:00,0.0
2014-03-25 00:45:06.408117056+01:00,0.0
2014-03-25 00:47:11.039222956+01:00,0.0
2014-03-25 00:53:19.186256170+01:00,0.0
2014-03-25 00:57:29.506214142+01:00,0.0
2014-03-25 00:59:33.899113178+01:00,0.0
2014-03-25 01:03:40.199842930+01:00,0.0
2014-03-25 01:05:46.998353958+01:00,0.0
2014-03-25 01:09:54.189205170+01:00,0.0
2014-03-25 01:11:57.326704979+01:00,0.0
2014-03-25 01:14:01.284399986+01:00,0.0
2014-03-25 01:16:05.008250952+01:00,0.0
2014-03-25 01:18:10.994110823+01:00,0.0
2014-03-25 01:20:14.537314177+01:00,0.0
2014-03-25 01:24:23.216919899+01:00,0.0
2014-03-25 01:26:25.719002962+01:00,0.0
2014-03-25 01:28:28.744570017+01:00,0.0
2014-03-25 01:36:42.138110876+01:00,0.0
2014-03-25 01:38:45.388793945+01:00,0.0
2014-03-25 01:42:54.214242935+01:00,0.0
2014-03-25 01:44:57.157668829+01:00,0.0
2014-03-25 01:47:01.667892933+01:00,0.0
2014-03-25 01:49:05.187836885+01:00,0.0
2014-03-25 01:51:10.762784958+01:00,0.0
2014-03-25 01:57:21.622151852+01:00,0.0
2014-03-25 01:59:24.392208099+01:00,0.0
2014-03-25 02:03:33.991853952+01:00,0.0
2014-03-25 02:05:37.084110975+01:00,0.0
2014-03-25 02:07:40.540965080+01:00,0.0
2014-03-25 02:09:44.100461960+01:00,0.0
2014-03-25 02:11:50.583176851+01:00,0.0
2014-03-25 02:13:54.029663086+01:00,0.0
2014-03-25 02:20:03.775310040+01:00,0.0
2014-03-25 02:22:08.593238115+01:00,0.0
2014-03-25 02:24:11.581653833+01:00,0.0
2014-03-25 02:28:21.274371147+01:00,0.0
2014-03-25 02:30:24.977293968+01:00,0.0
2014-03-25 02:32:28.285274029+01:00,0.0
2014-03-25 02:34:31.464217901+01:00,0.0
2014-03-25 02:38:40.570405960+01:00,0.0
2014-03-25 02:40:43.946096182+01:00,0.0
2014-03-25 02:42:47.340334892+01:00,0.0
2014-03-25 02:44:51.751375914+01:00,0.0
2014-03-25 02:46:56.076533079+01:00,0.0
2014-03-25 02:48:59.057403803+01:00,0.0
2014-03-25 02:51:04.787134886+01:00,0.0
2014-03-25 02:57:18.178112984+01:00,0.0
2014-03-25 02:59:22.122740984+01:00,0.0
2014-03-25 03:03:29.904078007+01:00,0.0
2014-03-25 03:07:37.679206133+01:00,0.0
2014-03-25 03:09:42.338565111+01:00,0.0
2014-03-25 03:11:46.616847992+01:00,0.0
2014-03-25 03:15:53.591771126+01:00,0.0
2014-03-25 03:20:01.079946995+01:00,0.0
2014-03-25 03:24:10.965950012+01:00,0.0
2014-03-25 03:26:16.243072987+01:00,0.0
2014-03-25 03:30:24.583161831+01:00,0.0
2014-03-25 03:34:33.278492928+01:00,0.0
2014-03-25 03:36:48.662710905+01:00,0.0
2014-03-25 03:38:52.011456966+01:00,0.0
2014-03-25 03:40:56.458193064+01:00,0.0
2014-03-25 03:43:02.804558039+01:00,0.0
2014-03-25 03:45:07.985798120+01:00,0.0
2014-03-25 03:49:16.833360910+01:00,0.0
2014-03-25 03:51:21.484446049+01:00,0.0
2014-03-25 03:53:26.039491892+01:00,0.0
2014-03-25 03:55:31.504233122+01:00,0.0
2014-03-25 03:57:36.229796171+01:00,0.0
2014-03-25 04:01:44.014724016+01:00,0.0
2014-03-25 04:03:49.126694917+01:00,0.0
2014-03-25 04:05:53.365690947+01:00,0.0
2014-03-25 04:07:57.173251867+01:00,0.0
2014-03-25 04:10:01.825922966+01:00,0.0
2014-03-25 04:18:21.465828896+01:00,0.0
2014-03-25 04:22:29.605202913+01:00,0.0
2014-03-25 04:24:33.951297045+01:00,0.0
2014-03-25 04:26:37.986578941+01:00,0.0
2014-03-25 04:28:41.428153992+01:00,0.0
2014-03-25 04:36:58.805531979+01:00,0.0
2014-03-25 04:45:17.727823019+01:00,0.0
2014-03-25 04:47:21.901437998+01:00,0.0
2014-03-25 04:49:26.867151976+01:00,0.0
2014-03-25 04:51:31.527065039+01:00,0.0
2014-03-25 04:53:35.188683033+01:00,0.0
2014-03-25 04:57:42.931333065+01:00,0.0
2014-03-25 04:59:46.695056915+01:00,0.0
2014-03-25 05:01:53.721857071+01:00,0.0
2014-03-25 05:03:57.647943974+01:00,0.0
2014-03-25 05:06:03.598856926+01:00,0.0
2014-03-25 05:08:07.733141899+01:00,0.0
2014-03-25 05:10:13.426938057+01:00,0.0
2014-03-25 05:14:21.515815973+01:00,0.0
2014-03-25 05:16:25.185325861+01:00,0.0
2014-03-25 05:18:30.447986841+01:00,0.0
2014-03-25 05:20:36.688951969+01:00,0.0
2014-03-25 05:22:41.483877897+01:00,0.0
2014-03-25 05:24:46.604905128+01:00,0.0
2014-03-25 05:26:51.420618057+01:00,0.0
2014-03-25 05:35:12.720013142+01:00,0.0
2014-03-25 05:37:17.433210850+01:00,0.0
2014-03-25 05:39:22.303230047+01:00,0.0
2014-03-25 05:41:27.201796055+01:00,0.0
2014-03-25 05:45:35.040549040+01:00,0.0
2014-03-25 05:47:39.018255949+01:00,0.0
2014-03-25 05:49:43.047617912+01:00,0.0
2014-03-25 05:55:57.390645027+01:00,0.0
2014-03-25 05:58:03.243463993+01:00,0.0
2014-03-25 06:00:07.096987009+01:00,0.0
2014-03-25 06:02:11.336575031+01:00,0.0
2014-03-25 06:04:15.925408125+01:00,0.0
2014-03-25 06:06:20.223756075+01:00,0.0
2014-03-25 06:08:24.286921024+01:00,0.0
2014-03-25 06:12:32.399424076+01:00,0.0
2014-03-25 06:14:37.263401031+01:00,0.0
2014-03-25 06:16:43.997462988+01:00,0.0
2014-03-25 06:23:57.573552847+01:00,0.0
2014-03-25 06:26:01.329588175+01:00,0.0
2014-03-25 06:38:00.212342978+01:00,0.0
2014-03-25 06:42:21.257920027+01:00,0.0
2014-03-25 06:44:39.165602922+01:00,0.0
2014-03-25 06:46:42.030564070+01:00,0.0
2014-03-25 06:49:10.549401045+01:00,0.0
2014-03-25 06:51:54.741308928+01:00,0.0
2014-03-25 06:54:43.203773022+01:00,0.0
2014-03-25 07:04:26.889764071+01:00,0.0
2014-03-25 07:06:36.622676849+01:00,0.0
2014-03-25 07:08:41.984788179+01:00,0.0
2014-03-25 07:10:48.270241976+01:00,0.0
2014-03-25 07:12:54.061083078+01:00,0.0
2014-03-25 07:14:58.286614180+01:00,0.0
2014-03-25 07:17:28.708444834+01:00,0.0
2014-03-25 07:19:45.694735050+01:00,0.0
2014-03-25 07:22:04.410209894+01:00,0.0
2014-03-25 07:24:12.371909857+01:00,0.0
2014-03-25 07:28:27.041100025+01:00,0.0
2014-03-25 07:30:31.795006037+01:00,0.0
2014-03-25 07:32:37.897649050+01:00,0.0
2014-03-25 07:34:43.263690947+01:00,0.0
2014-03-25 07:36:49.042291880+01:00,0.0
2014-03-25 07:41:00.303457975+01:00,0.0
2014-03-25 07:45:09.517241001+01:00,0.0
2014-03-25 07:47:15.473081112+01:00,0.0
2014-03-25 07:51:26.813666105+01:00,0.0
2014-03-25 07:55:37.158683062+01:00,0.0
2014-03-25 07:59:47.199314117+01:00,0.0
2014-03-25 08:01:52.182772160+01:00,0.0
2014-03-25 08:06:02.361967087+01:00,0.0
2014-03-25 08:12:20.167139053+01:00,0.0
2014-03-25 08:14:24.976993084+01:00,0.0
2014-03-25 08:16:30.691966057+01:00,0.0
2014-03-25 08:18:36.505959988+01:00,0.0
2014-03-25 08:20:41.663333893+01:00,0.0
2014-03-25 08:29:04.256851912+01:00,0.0
2014-03-25 08:31:09.606773138+01:00,0.0
2014-03-25 08:33:27.364414930+01:00,0.0
2014-03-25 08:37:36.707459927+01:00,0.0
2014-03-25 08:39:41.461833954+01:00,0.0
2014-03-25 08:41:46.131124020+01:00,0.0
2014-03-25 08:43:52.178392887+01:00,0.0
2014-03-25 08:48:03.675964117+01:00,0.0
2014-03-25 08:50:09.935861826+01:00,0.0
2014-03-25 08:54:21.213778019+01:00,0.0
2014-03-25 08:56:26.453634977+01:00,0.0
2014-03-25 08:58:32.605217934+01:00,0.0
2014-03-25 09:00:38.113970995+01:00,0.0
2014-03-25 09:04:50.491190910+01:00,0.0
2014-03-25 09:13:18.169281006+01:00,0.0
2014-03-25 09:15:23.509235859+01:00,0.0
2014-03-25 09:17:29.559056044+01:00,0.0
2014-03-25 09:21:41.014830112+01:00,0.0
2014-03-25 09:23:48.057268858+01:00,0.0
2014-03-25 09:25:54.943465948+01:00,0.0
2014-03-25 09:28:00.531738043+01:00,0.0
2014-03-25 09:32:11.192251921+01:00,0.0
2014-03-25 09:34:16.126810074+01:00,0.0
2014-03-25 09:36:22.234432936+01:00,0.0
2014-03-25 09:38:28.180647135+01:00,0.0
2014-03-25 09:46:53.970690012+01:00,0.0
2014-03-25 09:48:59.414357901+01:00,0.0
2014-03-25 09:53:11.704703808+01:00,0.0
2014-03-25 10:01:35.084552050+01:00,0.0
2014-03-25 10:03:41.489061832+01:00,0.0
2014-03-25 10:10:10.384410858+01:00,0.0
2014-03-25 10:20:43.710791111+01:00,0.0
2014-03-25 10:22:50.039191961+01:00,0.0
2014-03-25 10:24:58.411257029+01:00,0.0
2014-03-25 10:27:03.848396063+01:00,0.0
2014-03-25 10:31:14.986490011+01:00,0.0
2014-03-25 10:35:28.356611967+01:00,0.0
2014-03-25 10:39:40.109431982+01:00,0.0
2014-03-25 10:41:46.311608076+01:00,0.0
2014-03-25 10:45:58.267826080+01:00,0.0
2014-03-25 10:48:04.297666073+01:00,0.0
2014-03-25 10:54:23.144864082+01:00,0.0
2014-03-25 10:56:30.060161829+01:00,0.0
2014-03-25 10:58:36.262735844+01:00,0.0
2014-03-25 11:00:41.647678852+01:00,0.0
2014-03-25 11:13:23.161635876+01:00,0.0
2014-03-25 11:15:29.545193911+01:00,0.0
2014-03-25 11:17:34.861574888+01:00,0.0
2014-03-25 11:23:54.468952894+01:00,0.0
2014-03-25 11:26:00.524349928+01:00,0.0
2014-03-25 11:28:06.718683958+01:00,0.0
2014-03-25 11:34:23.616117954+01:00,0.0
2014-03-25 11:38:37.435461998+01:00,0.0
2014-03-25 11:42:49.986550093+01:00,0.0
2014-03-25 11:44:55.556282043+01:00,0.0
2014-03-25 11:47:01.567101955+01:00,0.0
2014-03-25 11:49:07.354691982+01:00,0.0
2014-03-25 11:53:18.202306986+01:00,0.0
2014-03-25 11:55:22.939961910+01:00,0.0
2014-03-25 11:59:34.826402903+01:00,0.0
2014-03-25 12:03:46.876796007+01:00,0.0
2014-03-25 12:05:52.796434879+01:00,0.0
2014-03-25 12:10:08.504140139+01:00,0.0
2014-03-25 12:12:13.246846199+01:00,0.0
2014-03-25 12:14:20.254967928+01:00,0.0
2014-03-25 12:16:26.285527945+01:00,0.0
2014-03-25 12:20:39.586480141+01:00,0.0
2014-03-25 12:22:47.286950111+01:00,0.0
2014-03-25 12:27:02.644906044+01:00,0.0
2014-03-25 12:29:09.298185825+01:00,0.0
2014-03-25 12:31:16.550296068+01:00,0.0
2014-03-25 12:33:23.094997168+01:00,0.0
2014-03-25 12:35:29.597561836+01:00,0.0
2014-03-25 12:39:45.718741894+01:00,0.0
2014-03-25 12:41:51.245646+01:00,0.0
2014-03-25 12:43:58.515578985+01:00,0.0
2014-03-25 12:46:05.503332138+01:00,0.0
2014-03-25 12:50:17.854743004+01:00,0.0
2014-03-25 12:54:32.294831991+01:00,0.0
2014-03-25 12:58:45.108711004+01:00,0.0
2014-03-25 13:00:51.129689932+01:00,0.0
2014-03-25 13:03:08.806290150+01:00,0.0
2014-03-25 13:07:55.417855978+01:00,0.0
2014-03-25 13:10:02.979680061+01:00,0.0
2014-03-25 13:12:32.894527912+01:00,0.0
2014-03-25 13:14:54.125602961+01:00,0.0
2014-03-25 13:16:59.895346165+01:00,0.0
2014-03-25 13:19:19.498730183+01:00,0.0
2014-03-25 13:21:38.848309994+01:00,0.0
2014-03-25 13:26:02.883270025+01:00,0.0
2014-03-25 13:30:31.260154009+01:00,0.0
2014-03-25 13:34:54.929275990+01:00,0.0
2014-03-25 13:37:19.417855024+01:00,0.0
2014-03-25 13:39:25.180727005+01:00,0.0
2014-03-25 13:46:18.156352997+01:00,0.0
2014-03-25 13:48:35.663007975+01:00,0.0
2014-03-25 13:53:27.775398970+01:00,0.0
2014-03-25 13:55:34.945956945+01:00,0.0
2014-03-25 13:57:42.213304996+01:00,0.0
2014-03-25 13:59:48.892765045+01:00,0.0
2014-03-25 14:04:04.378319979+01:00,0.0
2014-03-25 14:08:47.552282095+01:00,0.0
2014-03-25 14:15:45.337152004+01:00,0.0
2014-03-25 14:22:28.701931+01:00,0.0
2014-03-25 14:29:09.547528028+01:00,0.0
2014-03-25 14:31:27.106505156+01:00,0.0
2014-03-25 14:35:53.389472008+01:00,0.0
2014-03-25 14:38:11.078519821+01:00,0.0
2014-03-25 14:40:50.258298159+01:00,0.0
2014-03-25 14:47:35.660589933+01:00,0.0
2014-03-25 14:49:41.271394014+01:00,0.0
2014-03-25 14:51:50.585532904+01:00,0.0
2014-03-25 14:56:20.151234865+01:00,0.0
2014-03-25 14:58:27.188616991+01:00,0.0
2014-03-25 15:00:41.261752843+01:00,0.0
2014-03-25 15:02:50.436489105+01:00,0.0
2014-03-25 15:05:02.817451954+01:00,0.0
2014-03-25 15:09:24.950361013+01:00,0.0
2014-03-25 15:11:41.228460073+01:00,0.0
2014-03-25 15:13:51.467553854+01:00,0.0
2014-03-25 15:15:59.490128040+01:00,0.0
2014-03-25 15:18:24.432746172+01:00,0.0
2014-03-25 15:22:54.435297012+01:00,0.0
2014-03-25 15:25:02.497585058+01:00,0.0
2014-03-25 15:29:25.890161037+01:00,0.0
2014-03-25 15:31:33.278663158+01:00,0.0
2014-03-25 15:44:50.503578901+01:00,0.0
2014-03-25 15:47:13.405450106+01:00,0.0
2014-03-25 15:49:34.823729992+01:00,0.0
2014-03-25 15:52:01.119261026+01:00,0.0
2014-03-25 15:59:06.692744970+01:00,0.0
2014-03-25 16:01:18.056434870+01:00,0.0
2014-03-25 16:03:29.252285003+01:00,0.0
2014-03-25 16:08:25.047646999+01:00,0.0
2014-03-25 16:11:15.271399021+01:00,0.0
2014-03-25 16:15:51.499580145+01:00,0.0
2014-03-25 16:18:12.212288141+01:00,0.0
2014-03-25 16:20:33.986510038+01:00,0.0
2014-03-25 16:22:41.524882078+01:00,0.0
2014-03-25 16:25:02.259655952+01:00,0.0
2014-03-25 16:27:17.171708107+01:00,0.0
2014-03-25 16:31:44.646003962+01:00,0.0
2014-03-25 16:36:10.062659024+01:00,0.0
2014-03-25 16:38:16.653075933+01:00,0.0
2014-03-25 16:48:46.804002047+01:00,0.0
2014-03-25 16:50:52.680488110+01:00,0.0
2014-03-25 16:53:01.606433868+01:00,0.0
2014-03-25 16:55:08.291040897+01:00,0.0
2014-03-25 16:59:20.207353830+01:00,0.0
2014-03-25 17:03:49.853861809+01:00,0.0
2014-03-25 17:05:56.057379961+01:00,0.0
2014-03-25 17:08:17.745218992+01:00,0.0
2014-03-25 17:10:55.012983084+01:00,0.0
2014-03-25 17:19:24.083893061+01:00,0.0
2014-03-25 17:21:30.898571968+01:00,0.0
2014-03-25 17:23:37.033549070+01:00,0.0
2014-03-25 17:25:45.713590145+01:00,0.0
2014-03-25 17:32:06.466403961+01:00,0.0
2014-03-25 17:40:41.577203989+01:00,0.0
2014-03-25 17:42:48.093068838+01:00,0.0
2014-03-25 17:44:53.610517025+01:00,0.0
2014-03-25 17:49:09.544661045+01:00,0.0
2014-03-25 17:57:05.791316032+01:00,0.0
2014-03-25 17:59:50.770848036+01:00,0.0
2014-03-25 18:04:59.432085991+01:00,0.0
2014-03-25 18:14:51.513617992+01:00,0.0
2014-03-25 18:17:10.738498926+01:00,0.0
2014-03-25 18:19:19.412747145+01:00,0.0
2014-03-25 18:21:57.441130161+01:00,0.0
2014-03-25 18:24:42.641721964+01:00,0.0
2014-03-25 18:31:54.221591949+01:00,0.0
2014-03-25 18:34:22.285506010+01:00,0.0
2014-03-25 18:39:11.297791958+01:00,0.0
2014-03-25 18:43:56.957001925+01:00,0.0
2014-03-25 18:46:27.246222973+01:00,0.0
2014-03-25 18:48:46.436258078+01:00,0.0
2014-03-25 18:55:45.892176867+01:00,0.0
2014-03-25 18:58:12.879603863+01:00,0.0
2014-03-25 19:00:30.148219824+01:00,0.0
2014-03-25 19:05:14.227389097+01:00,0.0
2014-03-25 19:07:42.905781031+01:00,0.0
2014-03-25 19:12:42.958595991+01:00,0.0
2014-03-25 19:19:46.787156105+01:00,0.0
2014-03-25 19:24:29.949990034+01:00,0.0
2014-03-25 19:29:41.320688009+01:00,0.0
2014-03-25 19:34:56.411151886+01:00,0.0
2014-03-25 19:39:50.115972996+01:00,0.0
2014-03-25 19:44:38.173217058+01:00,0.0
2014-03-25 19:49:49.276839018+01:00,0.0
2014-03-25 19:55:02.000527859+01:00,0.0
2014-03-25 20:09:04.887928009+01:00,0.0
2014-03-25 20:11:26.079305172+01:00,0.0
2014-03-25 20:13:31.975394011+01:00,0.0
2014-03-25 20:17:46.564025879+01:00,0.0
2014-03-25 20:22:20.634488106+01:00,0.0
2014-03-25 20:24:27.674167871+01:00,0.0
2014-03-25 20:38:13.198927879+01:00,69.47053
2014-03-25 20:40:17.823144913+01:00,71.57251
2014-03-25 20:42:46.129812002+01:00,71.57251
2014-03-25 20:49:47.874186039+01:00,1778.6271
2014-03-25 20:53:14.187728882+01:00,1763.9451
2014-03-25 20:55:45.446645021+01:00,1757.6527
2014-03-25 20:58:20.535276890+01:00,71.57251
2014-03-25 21:00:41.570067883+01:00,71.57251
2014-03-25 21:02:49.140933037+01:00,71.57251
2014-03-25 21:04:55.946840048+01:00,71.57251
2014-03-25 21:07:27.355511904+01:00,71.57251
2014-03-25 21:10:09.745708942+01:00,73.67449
2014-03-25 21:12:21.053734064+01:00,73.67449
2014-03-25 21:14:48.753484964+01:00,73.67449
2014-03-25 21:18:08.933049917+01:00,73.67449
2014-03-25 21:20:18.007340908+01:00,71.57251
2014-03-25 21:32:54.355134010+01:00,1763.9451
2014-03-25 21:35:38.940005064+01:00,1780.7245
2014-03-25 21:38:27.241969824+01:00,1766.0425
2014-03-25 21:40:49.613390923+01:00,8.510522
2014-03-25 21:50:24.919896126+01:00,0.0
2014-03-25 22:07:59.553093910+01:00,8.510522
2014-03-25 22:10:15.485321999+01:00,0.0
2014-03-25 22:12:26.550364017+01:00,2.2040446
2014-03-25 22:14:40.324764967+01:00,0.0
2014-03-25 22:17:07.300302029+01:00,0.0
2014-03-25 22:19:20.920842886+01:00,2.2040446
2014-03-25 22:21:40.930910826+01:00,0.0
2014-03-25 22:24:22.902721167+01:00,0.0
2014-03-25 22:26:41.384639978+01:00,2.2040446
2014-03-25 22:28:49.912889004+01:00,0.0
2014-03-25 22:30:59.822376013+01:00,0.0
2014-03-25 22:33:12.715655088+01:00,2.2040446
2014-03-25 22:35:25.622690916+01:00,0.0
2014-03-25 22:37:36.379096031+01:00,2.2040446
2014-03-25 22:39:46.842461824+01:00,0.0
2014-03-25 22:42:17.126055956+01:00,0.0
2014-03-25 22:44:57.991017103+01:00,0.0
2014-03-25 22:47:05.999505997+01:00,0.0
2014-03-25 22:55:26.844726086+01:00,2.2040446
2014-03-25 22:57:52.016253948+01:00,0.0
2014-03-25 23:00:04.245939016+01:00,0.0
2014-03-25 23:02:37.529227018+01:00,0.0
2014-03-25 23:04:51.801894903+01:00,0.0
2014-03-25 23:12:57.510715961+01:00,0.0
2014-03-25 23:15:04.285336971+01:00,0.0
2014-03-25 23:17:14.860913992+01:00,0.0
2014-03-25 23:21:58.466175079+01:00,0.0
2014-03-25 23:24:07.478243828+01:00,0.0
2014-03-25 23:26:18.499527931+01:00,0.0
2014-03-25 23:28:26.298790932+01:00,0.0
2014-03-25 23:32:53.977317095+01:00,0.0
2014-03-25 23:42:37.147336006+01:00,0.0
2014-03-25 23:47:14.578765154+01:00,0.0
2014-03-25 23:49:27.167478800+01:00,0.0
2014-03-25 23:56:44.372666121+01:00,0.0
2014-03-26 00:03:15.773872137+01:00,0.0
2014-03-26 00:05:26.800092936+01:00,0.0
2014-03-26 00:07:40.452232122+01:00,0.0
2014-03-26 00:09:55.148576975+01:00,0.0
2014-03-26 00:12:08.198431969+01:00,0.0
2014-03-26 00:14:22.554910898+01:00,0.0
2014-03-26 00:25:32.888461828+01:00,0.0
2014-03-26 00:30:04.349711895+01:00,0.0
2014-03-26 00:32:13.900121212+01:00,0.0
2014-03-26 00:34:57.104624033+01:00,0.0
2014-03-26 00:46:08.442624092+01:00,0.0
2014-03-26 00:48:31.527511835+01:00,0.0
